FlowDataID,FlowReadingValue,FlowStationLocation/Description,FlowStationLocation/Direction,FlowStationLocation/Latitude,FlowStationLocation/Longitude,FlowStationLocation/MilePost,FlowStationLocation/RoadName,Region,StationName,Time
4787,1,NSC-395 / Perry St (NB),SB,47.778672731,-117.388823246,166.75,395SPNSC,Eastern,RTMS-NSC-395-SB-MM166.75,/Date(1746901996000-0700)/
2473,1,I-5 Interchange,NB,47.461948933,-122.262842919,0.11,405,Northwest,405es00011,/Date(1746901942000-0700)/
7447,2,Unknown,NB,47.461974202,-122.262784887,0.11,405,Olympic,405es00011,/Date(1746901882000-0700)/
7448,1,Unknown,SB,47.463293906,-122.263738479,0.11,405,Olympic,405es00011,/Date(1746901882000-0700)/
2474,1,I-5 Interchange,SB,47.463293906,-122.263738479,0.11,405,Northwest,405es00011,/Date(1746901942000-0700)/
2475,1,Andover Park W,NB,47.462077745,-122.256376784,0.44,405,Northwest,405es00044,/Date(1746901942000-0700)/
7449,1,Unknown,NB,47.462013486,-122.256122222,0.44,405,Olympic,405es00044,/Date(1746901882000-0700)/
7451,1,Unknown,SB,47.462260407,-122.256361671,0.44,405,Olympic,405es00044,/Date(1746901882000-0700)/
2476,1,Andover Park W,SB,47.462219406,-122.256195463,0.44,405,Northwest,405es00044,/Date(1746901942000-0700)/
1880,1,Interurban-SB,SB,47.463236229,-122.247809449,0.86,405,Northwest,405es00086,/Date(1746901942000-0700)/
7079,1,Unknown,SB,47.463200539,-122.247913099,0.86,405,Olympic,405es00086,/Date(1746901882000-0700)/
7457,1,Unknown,NB,47.463381131,-122.246686555,0.92,405,Olympic,405es00092,/Date(1746901882000-0700)/
2479,1,W Valley Hwy-NB,NB,47.463393949,-122.246617096,0.92,405,Northwest,405es00092,/Date(1746901942000-0700)/
2471,2,Longacres Dr SW,NB,47.466277095,-122.237475442,1.39,405,Northwest,405es00139,/Date(1746901942000-0700)/
7443,1,Unknown,NB,47.466256941,-122.23754227,1.39,405,Olympic,405es00139,/Date(1746901882000-0700)/
7445,1,Unknown,SB,47.466395883,-122.237642848,1.39,405,Olympic,405es00139,/Date(1746901882000-0700)/
2472,1,Longacres Dr SW,SB,47.466424829,-122.237540537,1.39,405,Northwest,405es00139,/Date(1746901942000-0700)/
2469,1,Powell Ave SW,NB,47.467230023,-122.230845631,1.71,405,Northwest,405es00171,/Date(1746901942000-0700)/
7439,1,Unknown,NB,47.467221008,-122.231021769,1.71,405,Olympic,405es00171,/Date(1746901882000-0700)/
7441,1,Unknown,SB,47.467380019,-122.231118942,1.71,405,Olympic,405es00171,/Date(1746901882000-0700)/
2470,1,Powell Ave SW,SB,47.467390283,-122.230900186,1.71,405,Northwest,405es00171,/Date(1746901942000-0700)/
2477,1,Rainier Ave-SB,NB,47.467637243,-122.220221516,2.21,405,Northwest,405es00221,/Date(1746901942000-0700)/
7455,1,Unknown,NB,47.467637154,-122.22022315,2.21,405,Olympic,405es00221,/Date(1746901882000-0700)/
7453,1,Unknown,SB,47.467820198,-122.220250469,2.21,405,Olympic,405es00221,/Date(1746901882000-0700)/
1894,1,Rainier Ave-SB,SB,47.467823031,-122.220176058,2.21,405,Northwest,405es00221,/Date(1746901942000-0700)/
5905,1,NB SR 167-NB,NB,47.468452558,-122.210213964,2.68,405,Northwest,405es00268,/Date(1746901942000-0700)/
7814,1,Unknown,NB,47.468326822,-122.210170163,2.68,405,Olympic,405es00268,/Date(1746901882000-0700)/
7816,1,Unknown,SB,47.468658207,-122.210205325,2.68,405,Olympic,405es00268,/Date(1746901882000-0700)/
5904,1,NB SR 167-NB,SB,47.468616185,-122.210277272,2.68,405,Northwest,405es00268,/Date(1746901942000-0700)/
4046,0,Talbot Rd-NB,NB,47.47028393,-122.205518828,2.94,405,Northwest,405es00294,/Date(1746901942000-0700)/
7527,0,Unknown,NB,47.470214189,-122.205502277,2.94,405,Olympic,405es00294,/Date(1746901882000-0700)/
7529,1,Unknown,SB,47.470522408,-122.205577894,2.94,405,Olympic,405es00294,/Date(1746901882000-0700)/
4047,1,Talbot Rd-NB,SB,47.470521142,-122.205579341,2.94,405,Northwest,405es00294,/Date(1746901942000-0700)/
4044,2,S 5th St,NB,47.477000539,-122.203401898,3.42,405,Northwest,405es00342,/Date(1746901942000-0700)/
7523,2,Unknown,NB,47.477000539,-122.203401898,3.42,405,Olympic,405es00342,/Date(1746901882000-0700)/
7525,1,Unknown,SB,47.477207101,-122.20366802,3.42,405,Olympic,405es00342,/Date(1746901882000-0700)/
4045,1,S 5th St,SB,47.477207101,-122.20366802,3.42,405,Northwest,405es00342,/Date(1746901942000-0700)/
4043,2,SR 169-SB,NB,47.482868029,-122.197457567,3.91,405,Northwest,405es00391,/Date(1746901942000-0700)/
7533,2,Unknown,NB,47.482891094,-122.197435758,3.91,405,Olympic,405es00391,/Date(1746901882000-0700)/
7081,2,Unknown,NB,47.485093018,-122.19534851,4.12,405,Olympic,405es00412,/Date(1746901882000-0700)/
1928,2,SR 169-NB,NB,47.485100615,-122.195346293,4.12,405,Northwest,405es00412,/Date(1746901942000-0700)/
1932,3,Sunset Blvd-NB,NB,47.493350654,-122.191760793,4.73,405,Northwest,405es00473,/Date(1746901942000-0700)/
7083,3,Unknown,NB,47.493339697,-122.191755659,4.73,405,Olympic,405es00473,/Date(1746901882000-0700)/
7085,1,Unknown,SB,47.49303714,-122.191910904,4.73,405,Olympic,405es00473,/Date(1746901882000-0700)/
1931,1,Sunset Blvd-NB,SB,47.49303714,-122.191910904,4.73,405,Northwest,405es00473,/Date(1746901942000-0700)/
1934,1,NE Park Dr-SB,SB,47.501244782,-122.196332892,5.32,405,Northwest,405es00532,/Date(1746901942000-0700)/
7087,1,Unknown,SB,47.501244782,-122.196332892,5.32,405,Olympic,405es00532,/Date(1746901882000-0700)/
7089,2,Unknown,NB,47.501838439,-122.196271925,5.36,405,Olympic,405es00536,/Date(1746901882000-0700)/
1936,2,NE Park Dr-NB,NB,47.501837839,-122.19627454,5.36,405,Northwest,405es00536,/Date(1746901942000-0700)/
1939,2,NE 24th St,NB,47.51217492,-122.198065764,6.08,405,Northwest,405es00608,/Date(1746901942000-0700)/
7091,2,Unknown,NB,47.512174861,-122.198070574,6.08,405,Olympic,405es00608,/Date(1746901882000-0700)/
7093,1,Unknown,SB,47.512182161,-122.198316595,6.08,405,Olympic,405es00608,/Date(1746901882000-0700)/
1940,1,NE 24th St,SB,47.512182161,-122.198316595,6.08,405,Northwest,405es00608,/Date(1746901942000-0700)/
1942,1,NE 30th St-SB,SB,47.517717345,-122.198611999,6.46,405,Northwest,405es00646,/Date(1746901942000-0700)/
7095,1,Unknown,SB,47.517717345,-122.198611999,6.46,405,Olympic,405es00646,/Date(1746901882000-0700)/
7097,1,Unknown,NB,47.519182309,-122.198323493,6.56,405,Olympic,405es00656,/Date(1746901882000-0700)/
1945,1,NE 30th St-NB,NB,47.519182309,-122.198323493,6.56,405,Northwest,405es00656,/Date(1746901942000-0700)/
1946,2,NE 37th St,NB,47.52563652,-122.197727387,7,405,Northwest,405es00700,/Date(1746901942000-0700)/
7099,1,Unknown,NB,47.52563652,-122.197727387,7,405,Olympic,405es00700,/Date(1746901882000-0700)/
7101,1,Unknown,SB,47.525517129,-122.197987818,7,405,Olympic,405es00700,/Date(1746901882000-0700)/
1948,2,NE 37th St,SB,47.525510268,-122.197988425,7,405,Northwest,405es00700,/Date(1746901942000-0700)/
1951,1,NE 44th St-SB,SB,47.531286535,-122.197919889,7.4,405,Northwest,405es00740,/Date(1746901942000-0700)/
7103,1,Unknown,SB,47.531244885,-122.197928433,7.4,405,Olympic,405es00740,/Date(1746901882000-0700)/
7104,1,Unknown,NB,47.531987462,-122.197488436,7.45,405,Olympic,405es00745,/Date(1746901882000-0700)/
1952,1,NE 44th St-NB,NB,47.531998714,-122.197483517,7.45,405,Northwest,405es00745,/Date(1746901942000-0700)/
1954,2,SE 71st St,NB,47.539882521,-122.194825933,8.03,405,Northwest,405es00803,/Date(1746901942000-0700)/
7106,1,Unknown,NB,47.539883117,-122.194826143,8.03,405,Olympic,405es00803,/Date(1746901882000-0700)/
7108,1,Unknown,SB,47.540040295,-122.195144841,8.03,405,Olympic,405es00803,/Date(1746901882000-0700)/
1956,1,SE 71st St,SB,47.540041032,-122.195145098,8.03,405,Northwest,405es00803,/Date(1746901942000-0700)/
1959,1,SE 64th St,NB,47.5452262,-122.195396104,8.4,405,Northwest,405es00840,/Date(1746901942000-0700)/
7110,2,Unknown,NB,47.5452262,-122.195396104,8.4,405,Olympic,405es00840,/Date(1746901882000-0700)/
7112,0,Unknown,SB,47.545383898,-122.19565813,8.4,405,Olympic,405es00840,/Date(1746901882000-0700)/
1960,0,SE 64th St,SB,47.545383898,-122.19565813,8.4,405,Northwest,405es00840,/Date(1746901942000-0700)/
1962,3,SE 59th St,NB,47.552273956,-122.193490861,8.9,405,Northwest,405es00890,/Date(1746901942000-0700)/
7114,2,Unknown,NB,47.552273956,-122.193490861,8.9,405,Olympic,405es00890,/Date(1746901882000-0700)/
7116,1,Unknown,SB,47.552411232,-122.193668888,8.9,405,Olympic,405es00890,/Date(1746901882000-0700)/
1965,1,SE 59th St,SB,47.552411232,-122.193668888,8.9,405,Northwest,405es00890,/Date(1746901942000-0700)/
6459,3,112th Ave SE-SB,NB,47.556262302,-122.190449868,9.21,405,Northwest,405es00921,/Date(1746901942000-0700)/
7120,4,Unknown,NB,47.556262302,-122.190449868,9.21,405,Olympic,405es00921,/Date(1746901882000-0700)/
7118,1,Unknown,SB,47.556354558,-122.190701479,9.21,405,Olympic,405es00921,/Date(1746901882000-0700)/
1968,1,112th Ave SE-SB,SB,47.556354558,-122.190701479,9.21,405,Northwest,405es00921,/Date(1746901942000-0700)/
2442,1,112th Ave SE-NB,NB,47.558211413,-122.189045942,9.36,405,Northwest,405es00936,/Date(1746901942000-0700)/
7398,1,Unknown,NB,47.558211413,-122.189045942,9.36,405,Olympic,405es00936,/Date(1746901882000-0700)/
7122,1,Unknown,NB,47.563536418,-122.186564081,9.75,405,Olympic,405es00975,/Date(1746901882000-0700)/
1971,1,SE 47th St,NB,47.563536137,-122.186564175,9.75,405,Northwest,405es00975,/Date(1746901942000-0700)/
1972,1,SE 47th St,SB,47.563702428,-122.186895885,9.75,405,Northwest,405es00975,/Date(1746901942000-0700)/
7124,1,Unknown,SB,47.563702428,-122.186895885,9.75,405,Olympic,405es00975,/Date(1746901882000-0700)/
7126,1,Unknown,SB,47.567218803,-122.180899429,10.13,405,Olympic,405es01013,/Date(1746901882000-0700)/
1976,1,Coal Crk Pkwy-SB,SB,47.567218803,-122.180899429,10.13,405,Northwest,405es01013,/Date(1746901942000-0700)/
2443,1,"Coal Crk Pkwy,NB",NB,47.569191725,-122.178530263,10.31,405,Northwest,405es01031,/Date(1746901942000-0700)/
7399,1,Unknown,NB,47.569266654,-122.178490477,10.31,405,Olympic,405es01031,/Date(1746901882000-0700)/
7401,1,Unknown,NB,47.575693599,-122.174830933,10.79,405,Olympic,405es01079,/Date(1746901882000-0700)/
2444,1,SE 39th St,NB,47.575791906,-122.174782894,10.79,405,Northwest,405es01079,/Date(1746901942000-0700)/
2445,1,SE 39th St,SB,47.575756778,-122.175241825,10.79,405,Northwest,405es01079,/Date(1746901942000-0700)/
7403,1,Unknown,SB,47.575277663,-122.175516729,10.79,405,Olympic,405es01079,/Date(1746901882000-0700)/
7407,1,Unknown,NB,47.58337493,-122.176021089,11.28,405,Olympic,405es01128,/Date(1746901882000-0700)/
2446,1,I-90 Interchange,NB,47.582766914,-122.175488463,11.28,405,Northwest,405es01128,/Date(1746901942000-0700)/
2447,1,I-90 Interchange,SB,47.582422547,-122.175886938,11.28,405,Northwest,405es01128,/Date(1746901942000-0700)/
7409,1,Unknown,SB,47.582274063,-122.175807895,11.28,405,Olympic,405es01128,/Date(1746901882000-0700)/
7411,1,Unknown,NB,47.58917864,-122.17985158,11.78,405,Olympic,405es01178,/Date(1746901882000-0700)/
2448,1,SE 24th St,NB,47.589179351,-122.179851768,11.78,405,Northwest,405es01178,/Date(1746901942000-0700)/
2449,1,SE 24th St,SB,47.588996775,-122.180323156,11.78,405,Northwest,405es01178,/Date(1746901942000-0700)/
7414,1,Unknown,SB,47.588216933,-122.179991571,11.78,405,Olympic,405es01178,/Date(1746901882000-0700)/
7415,2,Unknown,NB,47.59634293,-122.179912501,12.28,405,Olympic,405es01228,/Date(1746901882000-0700)/
2450,2,"SE 17th St, NB",NB,47.596342303,-122.179902186,12.28,405,Northwest,405es01228,/Date(1746901942000-0700)/
2451,1,"SE 17th St, SB",SB,47.596293433,-122.181512506,12.29,405,Northwest,405es01229,/Date(1746901942000-0700)/
7418,1,Unknown,SB,47.597027794,-122.181545854,12.29,405,Olympic,405es01229,/Date(1746901882000-0700)/
7437,1,Unknown,SB,47.602370604,-122.183536102,12.72,405,Olympic,405es01272,/Date(1746901882000-0700)/
2468,1,SE 8th St-SB,SB,47.602286241,-122.183461462,12.72,405,Northwest,405es01272,/Date(1746901942000-0700)/
2467,1,SE 8th St-NB,NB,47.604696952,-122.185189477,12.9,405,Northwest,405es01290,/Date(1746901942000-0700)/
7436,1,Unknown,NB,47.604763736,-122.185246124,12.9,405,Olympic,405es01290,/Date(1746901882000-0700)/
7421,1,Unknown,NB,47.610050463,-122.188362041,13.31,405,Olympic,405es01331,/Date(1746901882000-0700)/
2454,1,"Main St, NB",NB,47.610050463,-122.188362041,13.31,405,Northwest,405es01331,/Date(1746901942000-0700)/
6115,0,NE 4th/8th-SB,NB,47.610334062,-122.188416311,13.33,405,Northwest,405es01333,/Date(1746901942000-0700)/
7132,0,Unknown,NB,47.610334062,-122.188416311,13.33,405,Olympic,405es01333,/Date(1746901882000-0700)/
7130,1,Unknown,SB,47.610335449,-122.188665451,13.33,405,Olympic,405es01333,/Date(1746901882000-0700)/
2005,1,NE 4th/8th-SB,SB,47.610335449,-122.188665451,13.33,405,Northwest,405es01333,/Date(1746901942000-0700)/
2002,1,NE 4th St-NB,NB,47.614148341,-122.188451637,13.6,405,Northwest,405es01360,/Date(1746901942000-0700)/
7128,1,Unknown,NB,47.614173514,-122.18845276,13.6,405,Olympic,405es01360,/Date(1746901882000-0700)/
7545,1,Unknown,NB,47.618801057,-122.188549441,13.92,405,Olympic,405es01392,/Date(1746901882000-0700)/
4537,1,NE 9th St,NB,47.618827868,-122.188555559,13.92,405,Northwest,405es01392,/Date(1746901942000-0700)/
4541,1,NE 9th St,SB,47.618803388,-122.188915252,13.92,405,Northwest,405es01392,/Date(1746901942000-0700)/
7547,1,Unknown,SB,47.618804349,-122.188908322,13.92,405,Olympic,405es01392,/Date(1746901882000-0700)/
7626,1,Unknown,NB,47.623931604,-122.188554923,14.27,405,Olympic,405es01427,/Date(1746901882000-0700)/
4903,1,NE 14th St,NB,47.623931604,-122.188554923,14.27,405,Northwest,405es01427,/Date(1746901942000-0700)/
4904,1,NE 14th St,SB,47.623851995,-122.188847992,14.27,405,Northwest,405es01427,/Date(1746901942000-0700)/
7628,1,Unknown,SB,47.623867352,-122.188848025,14.27,405,Olympic,405es01427,/Date(1746901882000-0700)/
7559,1,Unknown,NB,47.629114767,-122.188370745,14.63,405,Olympic,405es01463,/Date(1746901882000-0700)/
2023,1,NE 8th St-NB,NB,47.629114767,-122.188370745,14.63,405,Northwest,405es01463,/Date(1746901942000-0700)/
4535,1,"SR 520, SB",SB,47.629569139,-122.188659996,14.65,405,Northwest,405es01465,/Date(1746901942000-0700)/
7549,1,Unknown,SB,47.62958593,-122.188665413,14.65,405,Olympic,405es01465,/Date(1746901882000-0700)/
7703,1,Unknown,NB,47.635555548,-122.186656854,15.08,405,Olympic,405es01508,/Date(1746901882000-0700)/
5072,1,NE 28th St,NB,47.635558467,-122.186652928,15.08,405,Northwest,405es01508,/Date(1746901942000-0700)/
5073,1,NE 28th St,SB,47.635640883,-122.187034755,15.08,405,Northwest,405es01508,/Date(1746901942000-0700)/
7705,1,Unknown,SB,47.635641224,-122.187034659,15.08,405,Olympic,405es01508,/Date(1746901882000-0700)/
7707,1,Unknown,NB,47.643410929,-122.186586773,15.63,405,Olympic,405es01563,/Date(1746901882000-0700)/
5074,1,NE 37th St,NB,47.643440719,-122.186595648,15.63,405,Northwest,405es01563,/Date(1746901942000-0700)/
5075,1,NE 37th St,SB,47.643422873,-122.186920857,15.63,405,Northwest,405es01563,/Date(1746901942000-0700)/
7709,1,Unknown,SB,47.643484562,-122.186908588,15.63,405,Olympic,405es01563,/Date(1746901882000-0700)/
7675,1,Unknown,NB,47.650528722,-122.186831901,16.12,405,Olympic,405es01612,/Date(1746901882000-0700)/
4935,1,NE 46th St,NB,47.650546592,-122.186851855,16.12,405,Northwest,405es01612,/Date(1746901942000-0700)/
4936,1,NE 46th St,SB,47.650451088,-122.187145638,16.12,405,Northwest,405es01612,/Date(1746901942000-0700)/
7677,1,Unknown,SB,47.650573038,-122.187146543,16.12,405,Olympic,405es01612,/Date(1746901882000-0700)/
7671,1,Unknown,NB,47.658523683,-122.186865882,16.67,405,Olympic,405es01667,/Date(1746901882000-0700)/
4932,1,NE 57th St,NB,47.65852813,-122.186883627,16.67,405,Northwest,405es01667,/Date(1746901942000-0700)/
4933,1,NE 57th St,SB,47.658504735,-122.187180876,16.67,405,Northwest,405es01667,/Date(1746901942000-0700)/
7673,1,Unknown,SB,47.658534866,-122.187182458,16.67,405,Olympic,405es01667,/Date(1746901882000-0700)/
7721,1,Unknown,NB,47.666409449,-122.186904111,17.23,405,Olympic,405es01723,/Date(1746901882000-0700)/
5133,1,NE 70th Pl-SB,NB,47.666625748,-122.186905413,17.23,405,Northwest,405es01723,/Date(1746901942000-0700)/
5134,1,NE 70th Pl-SB,SB,47.666566624,-122.187185296,17.23,405,Northwest,405es01723,/Date(1746901942000-0700)/
7719,1,Unknown,SB,47.666566624,-122.187185296,17.23,405,Olympic,405es01723,/Date(1746901882000-0700)/
7711,1,Unknown,NB,47.670387602,-122.186712708,17.49,405,Olympic,405es01749,/Date(1746901882000-0700)/
5129,1,NE 70th Pl-NB,NB,47.670360661,-122.186717724,17.49,405,Northwest,405es01749,/Date(1746901942000-0700)/
5130,1,NE 70th Pl-NB,SB,47.670348506,-122.187180236,17.49,405,Northwest,405es01749,/Date(1746901942000-0700)/
7713,1,Unknown,SB,47.670427237,-122.187174248,17.49,405,Olympic,405es01749,/Date(1746901882000-0700)/
7135,0,Unknown,NB,47.677393108,-122.184339333,17.99,405,Olympic,405es01799,/Date(1746901882000-0700)/
2056,0,NE 85th St-SB,NB,47.677337826,-122.184341879,17.99,405,Northwest,405es01799,/Date(1746901942000-0700)/
2057,0,NE 85th St-SB,SB,47.677373848,-122.184665195,17.99,405,Northwest,405es01799,/Date(1746901942000-0700)/
7133,0,Unknown,SB,47.677421499,-122.184674558,17.99,405,Olympic,405es01799,/Date(1746901882000-0700)/
7137,1,Unknown,NB,47.680810675,-122.184210878,18.23,405,Olympic,405es01823,/Date(1746901882000-0700)/
2062,1,NE 85th St-NB,NB,47.68085486,-122.184200743,18.23,405,Northwest,405es01823,/Date(1746901942000-0700)/
2063,1,NE 85th St-NB,SB,47.68089408,-122.184506842,18.23,405,Northwest,405es01823,/Date(1746901942000-0700)/
7139,1,Unknown,SB,47.680797696,-122.184524841,18.23,405,Olympic,405es01823,/Date(1746901882000-0700)/
7141,1,Unknown,NB,47.687572068,-122.182047131,18.7,405,Olympic,405es01870,/Date(1746901882000-0700)/
2068,1,NE 97th St,NB,47.687574119,-122.182046512,18.7,405,Northwest,405es01870,/Date(1746901942000-0700)/
2071,1,NE 97th St,SB,47.687578996,-122.18240877,18.7,405,Northwest,405es01870,/Date(1746901942000-0700)/
7143,1,Unknown,SB,47.687573425,-122.182410463,18.7,405,Olympic,405es01870,/Date(1746901882000-0700)/
7145,1,Unknown,NB,47.694908571,-122.180389574,19.21,405,Olympic,405es01921,/Date(1746901882000-0700)/
2072,1,NE 106th St,NB,47.694908571,-122.180389574,19.21,405,Northwest,405es01921,/Date(1746901942000-0700)/
2074,1,NE 106th St,SB,47.694875817,-122.180781874,19.21,405,Northwest,405es01921,/Date(1746901942000-0700)/
7147,1,Unknown,SB,47.694844491,-122.180786716,19.21,405,Olympic,405es01921,/Date(1746901882000-0700)/
7149,1,Unknown,NB,47.702006054,-122.179175027,19.71,405,Olympic,405es01971,/Date(1746901882000-0700)/
2076,1,"NE 116th St, NB",NB,47.702006054,-122.179175027,19.71,405,Northwest,405es01971,/Date(1746901942000-0700)/
2078,1,NE 116th St-SB,SB,47.702106064,-122.1796608,19.72,405,Northwest,405es01972,/Date(1746901942000-0700)/
7151,1,Unknown,SB,47.702100462,-122.179661096,19.72,405,Olympic,405es01972,/Date(1746901882000-0700)/
7155,1,Unknown,NB,47.708896765,-122.181652077,20.22,405,Olympic,405es02022,/Date(1746901882000-0700)/
2080,1,NE 124th St-SB,NB,47.708895499,-122.18165628,20.22,405,Northwest,405es02022,/Date(1746901942000-0700)/
2082,1,NE 124th St-SB,SB,47.709001592,-122.182158636,20.22,405,Northwest,405es02022,/Date(1746901942000-0700)/
7153,1,Unknown,SB,47.709008171,-122.182154574,20.22,405,Olympic,405es02022,/Date(1746901882000-0700)/
7157,1,Unknown,NB,47.712347595,-122.183601992,20.47,405,Olympic,405es02047,/Date(1746901882000-0700)/
2086,1,Totem Lake-NB,NB,47.712345079,-122.18360056,20.47,405,Northwest,405es02047,/Date(1746901942000-0700)/
2085,1,Totem Lake-NB,SB,47.712435882,-122.184221061,20.47,405,Northwest,405es02047,/Date(1746901942000-0700)/
7160,1,Unknown,SB,47.712441271,-122.184224259,20.47,405,Olympic,405es02047,/Date(1746901882000-0700)/
7955,1,Unknown,NB,47.720614216,-122.188186974,21.07,405,Olympic,405es02107,/Date(1746901882000-0700)/
7952,1,NE 132nd St-NB,NB,47.720614216,-122.188186974,21.07,405,Northwest,405es02107,/Date(1746901942000-0700)/
7954,1,NE 132nd St-NB,SB,47.720554809,-122.188854927,21.07,405,Northwest,405es02107,/Date(1746901942000-0700)/
7957,1,Unknown,SB,47.720554809,-122.188854927,21.07,405,Olympic,405es02107,/Date(1746901882000-0700)/
7161,1,Unknown,NB,47.724753141,-122.189052952,21.36,405,Olympic,405es02136,/Date(1746901882000-0700)/
2092,1,NE 140th St,NB,47.724752422,-122.189052919,21.36,405,Northwest,405es02136,/Date(1746901942000-0700)/
2094,1,NE 140th St,SB,47.72465644,-122.190098371,21.36,405,Northwest,405es02136,/Date(1746901942000-0700)/
7163,1,Unknown,SB,47.724656035,-122.190098372,21.36,405,Olympic,405es02136,/Date(1746901882000-0700)/
7663,1,Unknown,NB,47.731485062,-122.18829695,21.83,405,Olympic,405es02183,/Date(1746901882000-0700)/
4926,1,NE 144th St,NB,47.731483274,-122.188297253,21.83,405,Northwest,405es02183,/Date(1746901942000-0700)/
4927,1,NE 144th St,SB,47.731404352,-122.188599386,21.83,405,Northwest,405es02183,/Date(1746901942000-0700)/
7665,1,Unknown,SB,47.731404352,-122.188599386,21.83,405,Olympic,405es02183,/Date(1746901882000-0700)/
7733,1,Unknown,NB,47.738349876,-122.187207252,22.31,405,Olympic,405es02231,/Date(1746901882000-0700)/
5141,1,NE 160th St-SB,NB,47.738346169,-122.187207878,22.31,405,Northwest,405es02231,/Date(1746901942000-0700)/
5142,1,NE 160th St-SB,SB,47.738294311,-122.187501491,22.31,405,Northwest,405es02231,/Date(1746901942000-0700)/
7731,1,Unknown,SB,47.738256606,-122.18750766,22.31,405,Olympic,405es02231,/Date(1746901882000-0700)/
7727,1,Unknown,NB,47.74445732,-122.186909509,22.73,405,Olympic,405es02273,/Date(1746901882000-0700)/
5136,1,NE 161st St,NB,47.744440863,-122.186909454,22.73,405,Northwest,405es02273,/Date(1746901942000-0700)/
5137,1,NE 161st St,SB,47.744320237,-122.187205364,22.73,405,Northwest,405es02273,/Date(1746901942000-0700)/
7729,1,Unknown,SB,47.744461041,-122.187205201,22.73,405,Olympic,405es02273,/Date(1746901882000-0700)/
7723,0,Unknown,NB,47.748480573,-122.186927526,23.01,405,Olympic,405es02301,/Date(1746901882000-0700)/
5138,0,NE 160th St-NB,NB,47.748463355,-122.186927409,23.01,405,Northwest,405es02301,/Date(1746901942000-0700)/
5135,1,NE 160th St-NB,SB,47.748421642,-122.187222598,23.01,405,Northwest,405es02301,/Date(1746901942000-0700)/
7725,1,Unknown,SB,47.748676464,-122.187222252,23.01,405,Olympic,405es02301,/Date(1746901882000-0700)/
7167,1,Unknown,NB,47.755378232,-122.185503362,23.51,405,Olympic,405es02351,/Date(1746901882000-0700)/
2117,1,EB SR 522-SB,NB,47.755378232,-122.185503362,23.51,405,Northwest,405es02351,/Date(1746901942000-0700)/
2118,1,EB SR 522-SB,SB,47.755377071,-122.185791164,23.51,405,Northwest,405es02351,/Date(1746901942000-0700)/
7165,1,Unknown,SB,47.755329583,-122.185807417,23.51,405,Olympic,405es02351,/Date(1746901882000-0700)/
7169,1,Unknown,NB,47.758086207,-122.184112579,23.69,405,Olympic,405es02369,/Date(1746901882000-0700)/
2120,1,EB SR 522-NB,NB,47.758086207,-122.184112579,23.69,405,Northwest,405es02369,/Date(1746901942000-0700)/
2125,0,NE 183rd St,NB,47.761351197,-122.184356625,23.93,405,Northwest,405es02393,/Date(1746901942000-0700)/
7171,1,Unknown,NB,47.761351197,-122.184356625,23.93,405,Olympic,405es02393,/Date(1746901882000-0700)/
7173,1,Unknown,SB,47.761328887,-122.18466912,23.93,405,Olympic,405es02393,/Date(1746901882000-0700)/
2126,1,NE 183rd St,SB,47.761442,-122.184731234,23.93,405,Northwest,405es02393,/Date(1746901942000-0700)/
2128,0,NE 195th St-SB,NB,47.767382536,-122.188734527,24.39,405,Northwest,405es02439,/Date(1746901942000-0700)/
7176,0,Unknown,NB,47.767382536,-122.188734527,24.39,405,Olympic,405es02439,/Date(1746901882000-0700)/
7174,2,Unknown,SB,47.76719098,-122.188945885,24.39,405,Olympic,405es02439,/Date(1746901882000-0700)/
2131,1,NE 195th St-SB,SB,47.767342262,-122.189047394,24.39,405,Northwest,405es02439,/Date(1746901942000-0700)/
4954,1,NE 195th St-NB,NB,47.771153828,-122.18987407,24.65,405,Northwest,405es02465,/Date(1746901942000-0700)/
7655,1,Unknown,NB,47.77110026,-122.189862208,24.65,405,Olympic,405es02465,/Date(1746901882000-0700)/
7657,4,Unknown,SB,47.771084142,-122.190162297,24.65,405,Olympic,405es02465,/Date(1746901882000-0700)/
4924,3,NE 195th St-NB,SB,47.771079423,-122.190161323,24.65,405,Northwest,405es02465,/Date(1746901942000-0700)/
4957,1,WB SR 522-NB,NB,47.771585482,-122.189965235,24.68,405,Northwest,405es02468,/Date(1746901942000-0700)/
7685,1,Unknown,NB,47.771522465,-122.189952094,24.68,405,Olympic,405es02468,/Date(1746901882000-0700)/
7178,0,Unknown,NB,47.778484119,-122.192168448,25.17,405,Olympic,405es02517,/Date(1746901882000-0700)/
2137,0,242nd St SE,NB,47.778484119,-122.192168448,25.17,405,Northwest,405es02517,/Date(1746901942000-0700)/
2138,3,242nd St SE,SB,47.778375214,-122.192656302,25.17,405,Northwest,405es02517,/Date(1746901942000-0700)/
7180,4,Unknown,SB,47.778381466,-122.192660236,25.17,405,Olympic,405es02517,/Date(1746901882000-0700)/
7735,4,Unknown,SB,47.783445051,-122.195888296,25.56,405,Olympic,405es02556,/Date(1746901882000-0700)/
5152,3,"236th St SE, SB",SB,47.783421332,-122.195871585,25.56,405,Northwest,405es02556,/Date(1746901942000-0700)/
5153,1,"236th St SE, NB",NB,47.785354478,-122.196007951,25.68,405,Northwest,405es02568,/Date(1746901942000-0700)/
7737,1,Unknown,NB,47.785354479,-122.196007951,25.68,405,Olympic,405es02568,/Date(1746901882000-0700)/
